track type=bedGraph name="molecule_180_channel1"
chr14	106743126	106743687	669.571428571429
chr14	106743687	106744249	659.857142857143
chr14	106744249	106744810	663.428571428571
chr14	106744810	106745371	656.428571428571
chr14	106745371	106745932	651.285714285714
chr14	106745932	106746494	665.285714285714
chr14	106746494	106747055	664.857142857143
chr14	106747055	106747616	667.142857142857
chr14	106747616	106748178	665.714285714286
chr14	106748178	106748739	666.571428571429
chr14	106748739	106749300	671.428571428571
chr14	106749300	106749861	685.142857142857
chr14	106749861	106750423	715.285714285714
chr14	106750423	106750984	703.285714285714
chr14	106750984	106751545	660.714285714286
chr14	106751545	106752106	693.714285714286
chr14	106752106	106752668	676
chr14	106752668	106753229	660.428571428571
chr14	106753229	106753790	678.857142857143
chr14	106753790	106754352	668.285714285714
chr14	106754352	106754913	667.714285714286
chr14	106754913	106755474	680
chr14	106755474	106756035	682.428571428571
chr14	106756035	106756597	672.285714285714
chr14	106756597	106757158	675.714285714286
chr14	106757158	106757719	674.428571428571
chr14	106757719	106758278	684.714285714286
chr14	106758278	106758837	672.571428571429
chr14	106758837	106759396	701.571428571429
chr14	106759396	106759955	686.428571428571
chr14	106759955	106760514	686.428571428571
chr14	106760514	106761073	682.571428571429
chr14	106761073	106761632	682.142857142857
chr14	106761632	106762191	669
chr14	106762191	106762750	695.285714285714
chr14	106762750	106763309	700.857142857143
chr14	106763309	106763868	680.428571428571
chr14	106763868	106764425	673
chr14	106764425	106764982	652.857142857143
chr14	106764982	106765538	680.285714285714
chr14	106765538	106766094	653
chr14	106766094	106766650	654.428571428571
chr14	106766650	106767206	674.571428571429
chr14	106767206	106767762	684.714285714286
chr14	106767762	106768319	672
chr14	106768319	106768875	668.428571428571
chr14	106768875	106769431	663.714285714286
chr14	106769431	106769987	674.428571428571
chr14	106769987	106770543	672.142857142857
chr14	106770543	106771099	681.142857142857
chr14	106771099	106771655	682
chr14	106771655	106772212	691
chr14	106772212	106772768	688.571428571429
chr14	106772768	106773324	690.142857142857
chr14	106773324	106773880	696.428571428571
chr14	106773880	106774436	676.142857142857
chr14	106774436	106774992	691.428571428571
chr14	106774992	106775549	686
chr14	106775549	106776105	682.571428571429
chr14	106776105	106776661	688.571428571429
